recorded,RADON_SHORT_TERM_AVG Bq/m3,PM2_5 μg/m3,CO2 ppm,HUMIDITY %,TEMP °C,VOC ppb,PRESSURE hPa,PM1 μg/m3
2024-12-23T16:13:20,,0,,,,129,1009.06,0
2024-12-23T16:18:11,,,977,48.68,19.35,,,
2024-12-23T16:18:13,,,,,,129,1009.22,
2024-12-23T16:23:15,,,953,48.74,19.35,,,
2024-12-23T16:23:17,,0,,,,116,1009.26,0
2024-12-23T16:28:11,,,920,48.85,19.29,,,
2024-12-23T16:28:13,,,,,,125,1009.36,
2024-12-23T16:33:15,129,,,,,,,
2024-12-23T16:33:17,,,935,48.93,19.35,,,
2024-12-23T16:33:19,,0,,,,123,1009.42,0
2024-12-23T16:38:11,,,960,49.13,19.29,,,
2024-12-23T16:38:13,,,,,,125,1009.54,
2024-12-23T16:43:15,,,989,49.14,19.23,,,
2024-12-23T16:43:17,,1,,,,114,1009.66,1
2024-12-23T16:48:11,,,972,49.32,19.23,,,
2024-12-23T16:48:13,,,,,,123,1009.86,
2024-12-23T16:53:15,129,,,,,,,
2024-12-23T16:53:17,,,964,49.3,19.23,,,
2024-12-23T16:53:19,,0,,,,116,1009.98,0
2024-12-23T16:58:12,,,967,49.39,19.21,,,
2024-12-23T16:58:14,,,,,,112,1010.04,
2024-12-23T17:03:16,,,928,49.71,19.29,,,
2024-12-23T17:03:18,,0,,,,114,1010.18,0
2024-12-23T17:08:12,,,966,49.58,19.25,,,
2024-12-23T17:08:14,,,,,,118,1010.3,
2024-12-23T17:13:16,129,,,,,,,
2024-12-23T17:13:18,,,1006,49.73,19.07,,,
2024-12-23T17:13:20,,0,,,,106,1010.16,0
2024-12-23T17:18:11,,,1010,49.56,19.22,,,
2024-12-23T17:18:13,,,,,,106,1010.24,
2024-12-23T17:23:15,,,1019,49.05,18.9,,,
2024-12-23T17:23:17,,0,,,,112,1010.24,0
2024-12-23T17:28:12,,,1014,49.08,18.85,,,
2024-12-23T17:28:14,,,,,,118,1010.2,
2024-12-23T17:33:16,125,,,,,,,
2024-12-23T17:33:18,,,990,49.08,18.91,,,
2024-12-23T17:33:20,,0,,,,110,1010.28,0
2024-12-23T17:38:13,,,975,49.18,18.85,,,
2024-12-23T17:38:15,,,,,,105,1010.44,
2024-12-23T17:43:17,,,965,49.2,18.73,,,
2024-12-23T17:43:19,,0,,,,103,1010.62,0
2024-12-23T17:48:13,,,886,49.2,18.61,,,
2024-12-23T17:48:15,,,,,,101,1010.78,
2024-12-23T17:53:17,125,,,,,,,
2024-12-23T17:53:19,,,891,49.26,18.41,,,
2024-12-23T17:53:21,,1,,,,103,1010.96,0
2024-12-23T17:58:12,,,959,49.49,18.45,,,
2024-12-23T17:58:14,,,,,,97,1010.9,
2024-12-23T18:03:15,,,908,49.3,18.41,,,
2024-12-23T18:03:17,,0,,,,105,1010.96,0
2024-12-23T18:08:13,,,911,49.42,18.4,,,
2024-12-23T18:08:15,,,,,,95,1011.1,
2024-12-23T18:13:17,125,,,,,,,
2024-12-23T18:13:19,,,946,49.31,18.36,,,
2024-12-23T18:13:21,,0,,,,80,1011.16,0
2024-12-23T18:18:11,,,919,50.55,18.36,,,
2024-12-23T18:18:13,,,,,,78,1011.18,
2024-12-23T18:23:16,,,880,49.97,18.36,,,
2024-12-23T18:23:18,,0,,,,93,1011.28,0
2024-12-23T18:28:13,,,878,49.78,18.16,,,
2024-12-23T18:28:15,,,,,,82,1011.38,
2024-12-23T18:33:17,127,,,,,,,
2024-12-23T18:33:19,,,894,49.44,18.16,,,
2024-12-23T18:33:21,,2,,,,80,1011.44,2
2024-12-23T18:38:13,,,899,51.07,18.23,,,
2024-12-23T18:38:15,,,,,,46,1011.66,
2024-12-23T18:43:17,,,906,50.74,18.1,,,
2024-12-23T18:43:19,,3,,,,52,1011.98,3
2024-12-23T18:48:12,,,888,50.65,18.1,,,
2024-12-23T18:48:14,,,,,,46,1011.8,
2024-12-23T18:53:17,127,,,,,,,
2024-12-23T18:53:19,,,883,50.38,17.98,,,
2024-12-23T18:53:21,,4,,,,46,1011.88,3
2024-12-23T18:58:12,,,841,50.32,18.09,,,
2024-12-23T18:58:14,,,,,,52,1011.8,
2024-12-23T19:03:16,,,828,50.25,17.91,,,
2024-12-23T19:03:18,,6,,,,46,1011.92,5
2024-12-23T19:08:13,,,849,50.19,17.86,,,
2024-12-23T19:08:15,,,,,,61,1011.98,
2024-12-23T19:13:17,127,,,,,,,
2024-12-23T19:13:19,,,875,50.27,17.86,,,
2024-12-23T19:13:21,,2,,,,58,1012.06,2
2024-12-23T19:18:13,,,868,50.13,17.76,,,
2024-12-23T19:18:15,,,,,,59,1012.1,
2024-12-23T19:23:16,,,850,50.23,17.77,,,
2024-12-23T19:23:18,,3,,,,52,1012.08,3
2024-12-23T19:28:13,,,872,50.19,17.8,,,
2024-12-23T19:28:15,,,,,,52,1012.06,
2024-12-23T19:33:17,131,,,,,,,
2024-12-23T19:33:19,,,881,50.81,17.74,,,
2024-12-23T19:33:21,,2,,,,54,1012.16,2
2024-12-23T19:38:12,,,919,51.34,17.74,,,
2024-12-23T19:38:14,,,,,,76,1012.2,
2024-12-23T19:43:17,,,952,51.41,17.74,,,
2024-12-23T19:43:19,,1,,,,86,1012.3,1
2024-12-23T19:48:13,,,968,51.51,17.62,,,
2024-12-23T19:48:15,,,,,,88,1012.28,
2024-12-23T19:53:17,131,,,,,,,
2024-12-23T19:53:19,,,974,51.54,17.66,,,
2024-12-23T19:53:21,,2,,,,101,1012.34,2
2024-12-23T19:58:13,,,1005,51.93,17.48,,,
2024-12-23T19:58:15,,,,,,108,1012.44,
2024-12-23T20:03:17,,,1044,52.44,17.74,,,
2024-12-23T20:03:19,,1,,,,93,1012.4,1
2024-12-23T20:08:12,,,1049,52.28,17.35,,,
2024-12-23T20:08:14,,,,,,110,1012.48,
2024-12-23T20:13:17,131,,,,,,,
2024-12-23T20:13:19,,,1037,52.23,17.38,,,
2024-12-23T20:13:21,,2,,,,105,1012.54,2
2024-12-23T20:18:13,,,1039,52.29,17.61,,,
2024-12-23T20:18:15,,,,,,110,1012.62,
2024-12-23T20:23:17,,,1060,52.23,17.48,,,
2024-12-23T20:23:19,,3,,,,105,1012.6,3
2024-12-23T20:28:13,,,1089,52.21,17.45,,,
2024-12-23T20:28:15,,,,,,95,1012.68,
2024-12-23T20:33:17,131,,,,,,,
2024-12-23T20:33:19,,,1064,52.27,17.34,,,
2024-12-23T20:33:21,,1,,,,106,1012.78,1
2024-12-23T20:38:13,,,1004,52.36,17.42,,,
2024-12-23T20:38:15,,,,,,101,1012.92,
2024-12-23T20:43:16,,,1007,52.27,17.35,,,
2024-12-23T20:43:18,,2,,,,108,1012.98,2
2024-12-23T20:48:14,,,1010,52.4,17.33,,,
2024-12-23T20:48:16,,,,,,108,1012.92,
2024-12-23T20:53:18,131,,,,,,,
2024-12-23T20:53:20,,,1000,52.5,17.35,,,
2024-12-23T20:53:22,,2,,,,97,1013,2
2024-12-23T20:58:13,,,1015,52.43,17.3,,,
2024-12-23T20:58:15,,,,,,106,1013.04,
2024-12-23T21:03:18,,,1038,52.88,17.3,,,
2024-12-23T21:03:20,,2,,,,101,1013.24,2
2024-12-23T21:08:14,,,1142,55.17,17.23,,,
2024-12-23T21:08:16,,,,,,112,1013.28,
2024-12-23T21:13:18,131,,,,,,,
2024-12-23T21:13:20,,,1239,54.67,17.23,,,
2024-12-23T21:13:22,,2,,,,125,1013.42,2
2024-12-23T21:18:14,,,1210,54.51,17.3,,,
2024-12-23T21:18:16,,,,,,135,1013.44,
2024-12-23T21:23:18,,,1171,54.34,17.35,,,
2024-12-23T21:23:20,,1,,,,127,1013.5,1
2024-12-23T21:28:13,,,1141,54.08,17.34,,,
2024-12-23T21:28:15,,,,,,122,1013.62,
2024-12-23T21:33:18,133,,,,,,,
2024-12-23T21:33:20,,,1117,53.5,17.33,,,
2024-12-23T21:33:22,,3,,,,138,1013.68,3
2024-12-23T21:38:14,,,1113,53.46,17.33,,,
2024-12-23T21:38:16,,,,,,131,1013.78,
2024-12-23T21:43:18,,,1078,53.35,17.16,,,
2024-12-23T21:43:20,,1,,,,125,1013.8,1
2024-12-23T21:48:14,,,1105,54.18,17.13,,,
2024-12-23T21:48:16,,,,,,131,1013.86,
2024-12-23T21:53:18,133,,,,,,,
2024-12-23T21:53:20,,,1153,54.15,17.3,,,
2024-12-23T21:53:22,,2,,,,129,1013.98,2
2024-12-23T21:58:14,,,1111,53.99,17.3,,,
2024-12-23T21:58:16,,,,,,136,1013.88,
2024-12-23T22:03:18,,,1091,53.39,17.23,,,
2024-12-23T22:03:20,,2,,,,146,1013.8,2
2024-12-23T22:08:14,,,1054,53.21,17.23,,,
2024-12-23T22:08:16,,,,,,136,1013.86,
2024-12-23T22:13:18,133,,,,,,,
2024-12-23T22:13:20,,,1033,52.98,17.1,,,
2024-12-23T22:13:22,,1,,,,114,1014.02,1
2024-12-23T22:18:13,,,1071,52.85,17.11,,,
2024-12-23T22:18:15,,,,,,116,1014.06,
2024-12-23T22:23:18,,,1075,52.58,17.05,,,
2024-12-23T22:23:20,,3,,,,119,1014.3,3
2024-12-23T22:28:14,,,1047,52.57,17.05,,,
2024-12-23T22:28:16,,,,,,103,1014.26,
2024-12-23T22:33:17,133,,,,,,,
2024-12-23T22:33:19,,,1030,52.35,17.1,,,
2024-12-23T22:33:21,,2,,,,108,1014.38,2
2024-12-23T22:38:14,,,1017,52.29,16.98,,,
2024-12-23T22:38:16,,,,,,125,1014.38,
2024-12-23T22:43:18,,,1002,52.29,16.97,,,
2024-12-23T22:43:20,,3,,,,114,1014.28,3
2024-12-23T22:48:13,,,997,52.03,16.92,,,
2024-12-23T22:48:15,,,,,,116,1014.24,
2024-12-23T22:53:18,133,,,,,,,
2024-12-23T22:53:20,,,1010,52.14,17.05,,,
2024-12-23T22:53:22,,3,,,,89,1014.38,2
2024-12-23T22:58:14,,,989,51.96,16.85,,,
2024-12-23T22:58:16,,,,,,101,1014.44,
2024-12-23T23:03:17,,,982,51.93,16.92,,,
2024-12-23T23:03:19,,2,,,,95,1014.32,2
2024-12-23T23:08:14,,,1016,51.92,16.92,,,
2024-12-23T23:08:16,,,,,,78,1014.34,
2024-12-23T23:13:18,133,,,,,,,
2024-12-23T23:13:20,,,998,51.85,16.74,,,
2024-12-23T23:13:22,,3,,,,108,1014.38,3
2024-12-23T23:18:13,,,967,52.18,16.74,,,
2024-12-23T23:18:15,,,,,,101,1014.34,
2024-12-23T23:23:17,,,966,51.78,17.13,,,
2024-12-23T23:23:19,,1,,,,95,1014.32,1
2024-12-23T23:28:14,,,1005,51.18,17.48,,,
2024-12-23T23:28:16,,,,,,86,1014.34,
2024-12-23T23:33:18,135,,,,,,,
2024-12-23T23:33:20,,,1008,50.62,17.74,,,
2024-12-23T23:33:22,,1,,,,99,1014.5,1
2024-12-23T23:38:13,,,968,49.93,17.98,,,
2024-12-23T23:38:15,,,,,,97,1014.52,
2024-12-23T23:43:18,,,984,49.6,18.36,,,
2024-12-23T23:43:20,,2,,,,91,1014.62,2
2024-12-23T23:48:13,,,1018,49.09,18.33,,,
2024-12-23T23:48:15,,,,,,99,1014.6,
2024-12-23T23:53:17,135,,,,,,,
2024-12-23T23:53:19,,,1030,48.69,18.41,,,
2024-12-23T23:53:21,,2,,,,91,1014.72,2
2024-12-23T23:58:14,,,1005,48.35,18.63,,,
2024-12-23T23:58:16,,,,,,108,1014.68,
2024-12-24T00:03:18,,,1000,47.95,18.85,,,
2024-12-24T00:03:20,,1,,,,114,1014.76,1
2024-12-24T00:08:14,,,1022,47.55,18.95,,,
2024-12-24T00:08:16,,,,,,112,1014.62,
2024-12-24T00:13:19,135,,,,,,,
2024-12-24T00:13:21,,,1004,47.33,19.05,,,
2024-12-24T00:13:23,,2,,,,122,1014.58,2
2024-12-24T00:18:15,,,995,46.98,19.23,,,
2024-12-24T00:18:17,,,,,,114,1014.62,
2024-12-24T00:23:18,,,1003,46.77,19.29,,,
2024-12-24T00:23:20,,3,,,,122,1014.58,2
2024-12-24T00:28:15,,,1008,46.41,19.35,,,
2024-12-24T00:28:17,,,,,,112,1014.66,
2024-12-24T00:33:19,135,,,,,,,
2024-12-24T00:33:21,,,1011,46.04,19.46,,,
2024-12-24T00:33:23,,2,,,,106,1014.56,2
2024-12-24T00:38:14,,,1014,45.88,19.6,,,
2024-12-24T00:38:16,,,,,,123,1014.62,
2024-12-24T00:43:19,,,997,45.73,19.71,,,
2024-12-24T00:43:21,,3,,,,133,1014.54,2
2024-12-24T00:48:15,,,986,45.5,19.73,,,
2024-12-24T00:48:17,,,,,,146,1014.64,
2024-12-24T00:53:19,135,,,,,,,
2024-12-24T00:53:21,,,1031,45.38,19.91,,,
2024-12-24T00:53:23,,2,,,,146,1014.58,2
2024-12-24T00:58:14,,,1096,45.19,20.23,,,
2024-12-24T00:58:16,,,,,,166,1014.64,
2024-12-24T01:03:19,,,1151,45.13,20.36,,,
2024-12-24T01:03:21,,1,,,,181,1014.64,1
2024-12-24T01:08:14,,,1192,45.03,20.48,,,
2024-12-24T01:08:16,,,,,,212,1014.64,
2024-12-24T01:13:18,135,,,,,,,
2024-12-24T01:13:20,,,1198,44.89,20.73,,,
2024-12-24T01:13:22,,1,,,,198,1014.62,0
2024-12-24T01:18:15,,,1232,44.96,20.86,,,
2024-12-24T01:18:17,,,,,,225,1014.58,
2024-12-24T01:23:19,,,1278,44.52,20.96,,,
2024-12-24T01:23:21,,1,,,,264,1014.52,0
2024-12-24T01:28:14,,,1334,44.49,21.11,,,
2024-12-24T01:28:16,,,,,,270,1014.58,
2024-12-24T01:33:19,142,,,,,,,
2024-12-24T01:33:21,,,1308,44.32,21.22,,,
2024-12-24T01:33:23,,1,,,,290,1014.44,1
2024-12-24T01:38:15,,,1274,44.2,21.34,,,
2024-12-24T01:38:17,,,,,,301,1014.58,
2024-12-24T01:43:18,,,1332,43.99,21.6,,,
2024-12-24T01:43:20,,1,,,,335,1014.6,1
2024-12-24T01:48:15,,,1342,43.79,21.37,,,
2024-12-24T01:48:17,,,,,,345,1014.74,
2024-12-24T01:53:19,142,,,,,,,
2024-12-24T01:53:21,,,1330,43.72,21.72,,,
2024-12-24T01:53:23,,1,,,,308,1014.68,1
2024-12-24T01:58:14,,,1348,43.63,21.72,,,
2024-12-24T01:58:16,,,,,,353,1014.6,
2024-12-24T02:03:19,,,1346,43.35,21.85,,,
2024-12-24T02:03:21,,1,,,,376,1014.6,1
2024-12-24T02:08:16,,,1362,43.41,21.85,,,
2024-12-24T02:08:18,,,,,,345,1014.58,
2024-12-24T02:13:19,142,,,,,,,
2024-12-24T02:13:21,,,1400,43.46,21.97,,,
2024-12-24T02:13:23,,1,,,,362,1014.52,1
2024-12-24T02:18:14,,,1363,43.23,22,,,
2024-12-24T02:18:16,,,,,,370,1014.46,
2024-12-24T02:23:19,,,1368,43.07,22.1,,,
2024-12-24T02:23:21,,1,,,,407,1014.36,1
2024-12-24T02:28:15,,,1430,42.98,22.22,,,
2024-12-24T02:28:17,,,,,,418,1014.46,
2024-12-24T02:33:20,142,,,,,,,
2024-12-24T02:33:22,,,1463,43.07,22.19,,,
2024-12-24T02:33:24,,1,,,,411,1014.42,1
2024-12-24T02:38:15,,,1428,42.92,22.22,,,
2024-12-24T02:38:17,,,,,,435,1014.42,
2024-12-24T02:43:18,,,1404,42.8,22.36,,,
2024-12-24T02:43:20,,1,,,,448,1014.48,0
2024-12-24T02:48:15,,,1468,42.74,22.4,,,
2024-12-24T02:48:17,,,,,,476,1014.5,
2024-12-24T02:53:20,142,,,,,,,
2024-12-24T02:53:22,,,1509,42.76,22.46,,,
2024-12-24T02:53:24,,1,,,,473,1014.54,0
2024-12-24T02:58:14,,,1502,42.62,22.37,,,
2024-12-24T02:58:16,,,,,,479,1014.52,
2024-12-24T03:03:18,,,1530,42.68,22.6,,,
2024-12-24T03:03:20,,1,,,,483,1014.7,1
2024-12-24T03:08:15,,,1557,42.61,22.72,,,
2024-12-24T03:08:17,,,,,,487,1014.7,
2024-12-24T03:13:19,142,,,,,,,
2024-12-24T03:13:21,,,1537,42.56,22.84,,,
2024-12-24T03:13:23,,0,,,,497,1014.6,0
2024-12-24T03:18:14,,,1492,42.44,22.72,,,
2024-12-24T03:18:16,,,,,,516,1014.48,
2024-12-24T03:23:19,,,1463,42.57,22.84,,,
2024-12-24T03:23:21,,1,,,,530,1014.48,1
2024-12-24T03:28:15,,,1468,42.43,22.84,,,
2024-12-24T03:28:17,,,,,,512,1014.42,
2024-12-24T03:33:19,133,,,,,,,
2024-12-24T03:33:21,,,1513,42.39,22.84,,,
2024-12-24T03:33:23,,1,,,,512,1014.54,1
2024-12-24T03:38:15,,,1577,42.4,22.84,,,
2024-12-24T03:38:17,,,,,,508,1014.6,
2024-12-24T03:43:20,,,1572,42.44,22.87,,,
2024-12-24T03:43:22,,0,,,,534,1014.56,0
2024-12-24T03:48:15,,,1566,42.47,22.94,,,
2024-12-24T03:48:17,,,,,,565,1014.48,
2024-12-24T03:53:20,133,,,,,,,
2024-12-24T03:53:22,,,1574,42.37,22.96,,,
2024-12-24T03:53:24,,0,,,,579,1014.42,0
2024-12-24T03:58:16,,,1567,42.39,22.91,,,
2024-12-24T03:58:18,,,,,,565,1014.5,
2024-12-24T04:03:19,,,1550,42.41,22.96,,,
2024-12-24T04:03:21,,0,,,,579,1014.7,0
2024-12-24T04:08:15,,,1550,42.29,23.02,,,
2024-12-24T04:08:17,,,,,,597,1014.6,
2024-12-24T04:13:20,133,,,,,,,
2024-12-24T04:13:22,,,1597,42.3,22.96,,,
2024-12-24T04:13:24,,0,,,,574,1014.54,0
2024-12-24T04:18:15,,,1601,42.21,23.08,,,
2024-12-24T04:18:17,,,,,,587,1014.6,
2024-12-24T04:23:19,,,1584,42.36,23.08,,,
2024-12-24T04:23:21,,0,,,,583,1014.68,0
2024-12-24T04:28:16,,,1560,42.23,23.22,,,
2024-12-24T04:28:18,,,,,,592,1014.62,
2024-12-24T04:33:19,125,,,,,,,
2024-12-24T04:33:22,,,1554,42.45,23.22,,,
2024-12-24T04:33:24,,1,,,,609,1014.44,1
2024-12-24T04:38:15,,,1589,42.44,23.27,,,
2024-12-24T04:38:17,,,,,,619,1014.62,
2024-12-24T04:43:20,,,1621,42.42,23.28,,,
2024-12-24T04:43:22,,0,,,,615,1014.42,0
2024-12-24T04:48:15,,,1621,42.32,23.12,,,
2024-12-24T04:48:17,,,,,,627,1014.6,
2024-12-24T04:53:19,125,,,,,,,
2024-12-24T04:53:21,,,1638,42.44,23.34,,,
2024-12-24T04:53:23,,0,,,,632,1014.52,0
2024-12-24T04:58:16,,,1615,42.43,23.22,,,
2024-12-24T04:58:18,,,,,,637,1014.54,
2024-12-24T05:03:19,,,1592,42.48,23.22,,,
2024-12-24T05:03:21,,0,,,,650,1014.52,0
2024-12-24T05:08:15,,,1656,42.49,23.34,,,
2024-12-24T05:08:17,,,,,,637,1014.58,
2024-12-24T05:13:20,125,,,,,,,
2024-12-24T05:13:22,,,1671,42.59,23.31,,,
2024-12-24T05:13:24,,0,,,,650,1014.58,0
2024-12-24T05:18:15,,,1602,42.37,23.34,,,
2024-12-24T05:18:17,,,,,,641,1014.44,
2024-12-24T05:23:19,,,1588,42.43,23.28,,,
2024-12-24T05:23:21,,0,,,,650,1014.28,0
2024-12-24T05:28:16,,,1610,42.33,23.34,,,
2024-12-24T05:28:18,,,,,,672,1014.2,
2024-12-24T05:33:20,123,,,,,,,
2024-12-24T05:33:22,,,1642,42.31,23.34,,,
2024-12-24T05:33:24,,0,,,,681,1013.94,0
2024-12-24T05:38:16,,,1638,42.24,23.4,,,
2024-12-24T05:38:18,,,,,,676,1013.86,
2024-12-24T05:43:20,,,1571,42.16,23.34,,,
2024-12-24T05:43:22,,0,,,,645,1013.84,0
2024-12-24T05:48:15,,,1600,42.3,23.34,,,
2024-12-24T05:48:17,,,,,,663,1013.82,
2024-12-24T05:53:19,123,,,,,,,
2024-12-24T05:53:21,,,1629,42.34,23.34,,,
2024-12-24T05:53:23,,0,,,,659,1013.92,0
2024-12-24T05:58:15,,,1639,42.45,23.4,,,
2024-12-24T05:58:17,,,,,,676,1013.84,
2024-12-24T06:03:20,,,1634,42.5,23.4,,,
2024-12-24T06:03:22,,0,,,,672,1013.8,0
2024-12-24T06:08:15,,,1640,42.47,23.46,,,
2024-12-24T06:08:17,,,,,,668,1013.76,
2024-12-24T06:13:19,123,,,,,,,
2024-12-24T06:13:21,,,1679,42.55,23.4,,,
2024-12-24T06:13:23,,0,,,,694,1013.72,0
2024-12-24T06:18:17,,,1670,42.55,23.4,,,
2024-12-24T06:18:19,,,,,,712,1013.58,
2024-12-24T06:23:20,,,1628,42.57,23.4,,,
2024-12-24T06:23:22,,0,,,,690,1013.5,0
2024-12-24T06:28:15,,,1635,42.58,23.47,,,
2024-12-24T06:28:17,,,,,,698,1013.52,
2024-12-24T06:33:20,120,,,,,,,
2024-12-24T06:33:22,,,1626,42.54,23.37,,,
2024-12-24T06:33:24,,0,,,,708,1013.58,0
2024-12-24T06:38:15,,,1623,42.64,23.59,,,
2024-12-24T06:38:17,,,,,,694,1013.54,
2024-12-24T06:43:19,,,1668,42.58,23.59,,,
2024-12-24T06:43:21,,0,,,,708,1013.46,0
2024-12-24T06:48:16,,,1692,42.86,23.62,,,
2024-12-24T06:48:18,,,,,,690,1013.48,
2024-12-24T06:53:20,120,,,,,,,
2024-12-24T06:53:22,,,1722,42.68,23.59,,,
2024-12-24T06:53:24,,0,,,,712,1013.56,0
2024-12-24T06:58:16,,,1736,42.81,23.72,,,
2024-12-24T06:58:18,,,,,,704,1013.66,
2024-12-24T07:03:20,,,1701,42.9,23.59,,,
2024-12-24T07:03:22,,0,,,,686,1013.82,0
2024-12-24T07:08:17,,,1666,42.78,23.59,,,
2024-12-24T07:08:19,,,,,,681,1013.76,
2024-12-24T07:13:21,120,,,,,,,
2024-12-24T07:13:23,,,1699,42.8,23.58,,,
2024-12-24T07:13:25,,0,,,,681,1013.68,0
2024-12-24T07:18:16,,,1668,42.86,23.59,,,
2024-12-24T07:18:18,,,,,,676,1013.62,
2024-12-24T07:23:21,,,1672,42.87,23.78,,,
2024-12-24T07:23:23,,0,,,,668,1013.74,0
2024-12-24T07:28:16,,,1737,42.77,23.72,,,
2024-12-24T07:28:18,,,,,,690,1013.48,
2024-12-24T07:33:20,120,,,,,,,
2024-12-24T07:33:22,,,1708,42.63,23.72,,,
2024-12-24T07:33:24,,0,,,,672,1013.42,0
2024-12-24T07:38:18,,,1703,43.17,23.46,,,
2024-12-24T07:38:20,,,,,,694,1013.56,
2024-12-24T07:43:21,,,1738,43.55,23.4,,,
2024-12-24T07:43:23,,1,,,,686,1013.48,1
2024-12-24T07:48:16,,,1743,43.94,23.08,,,
2024-12-24T07:48:18,,,,,,654,1013.6,
2024-12-24T07:53:21,120,,,,,,,
2024-12-24T07:53:23,,,1760,44.32,23.03,,,
2024-12-24T07:53:25,,1,,,,641,1013.68,1
2024-12-24T07:58:16,,,1766,44.53,22.84,,,
2024-12-24T07:58:18,,,,,,637,1013.54,
2024-12-24T08:03:20,,,1734,44.37,22.84,,,
2024-12-24T08:03:22,,2,,,,592,1013.58,2
2024-12-24T08:08:17,,,1703,45.31,22.6,,,
2024-12-24T08:08:19,,,,,,605,1013.74,
2024-12-24T08:13:20,120,,,,,,,
2024-12-24T08:13:22,,,1749,45.81,22.4,,,
2024-12-24T08:13:24,,1,,,,587,1013.82,1
2024-12-24T08:18:17,,,1782,45.84,22.35,,,
2024-12-24T08:18:19,,,,,,587,1014.06,
2024-12-24T08:23:22,,,1779,45.75,22.12,,,
2024-12-24T08:23:24,,1,,,,543,1014.3,1
2024-12-24T08:28:17,,,1766,45.39,22.15,,,
2024-12-24T08:28:19,,,,,,504,1014.42,
2024-12-24T08:33:21,116,,,,,,,
2024-12-24T08:33:23,,,1697,46.27,22.04,,,
2024-12-24T08:33:25,,3,,,,565,1014.58,3
2024-12-24T08:38:16,,,1680,46.54,21.87,,,
2024-12-24T08:38:18,,,,,,561,1014.66,
2024-12-24T08:43:20,,,1725,46.43,21.6,,,
2024-12-24T08:43:22,,2,,,,538,1014.62,2
2024-12-24T08:48:17,,,1777,46.86,21.4,,,
2024-12-24T08:48:19,,,,,,520,1014.42,
2024-12-24T08:53:22,116,,,,,,,
2024-12-24T08:53:24,,,1777,46.89,21.6,,,
2024-12-24T08:53:26,,1,,,,520,1014.42,1
2024-12-24T08:58:16,,,1720,47.33,21.33,,,
2024-12-24T08:58:18,,,,,,508,1014.2,
2024-12-24T09:03:20,,,1720,47.41,21.4,,,
2024-12-24T09:03:22,,2,,,,516,1014.28,1
2024-12-24T09:08:16,,,1720,47.59,21.09,,,
2024-12-24T09:08:18,,,,,,493,1014.32,
2024-12-24T09:13:21,116,,,,,,,
2024-12-24T09:13:23,,,1743,48.1,21.09,,,
2024-12-24T09:13:25,,2,,,,479,1014.32,2
2024-12-24T09:18:16,,,1788,48.67,20.94,,,
2024-12-24T09:18:18,,,,,,493,1014.3,
2024-12-24T09:23:20,,,1774,48.32,20.98,,,
2024-12-24T09:23:22,,1,,,,445,1014.2,1
2024-12-24T09:28:16,,,1735,48.11,20.91,,,
2024-12-24T09:28:18,,,,,,459,1014.12,
2024-12-24T09:33:20,111,,,,,,,
2024-12-24T09:33:22,,,1758,48.41,20.85,,,
2024-12-24T09:33:24,,0,,,,465,1014.04,0
2024-12-24T09:38:16,,,1802,48.47,20.73,,,
2024-12-24T09:38:18,,,,,,445,1014.3,
2024-12-24T09:43:21,,,1785,48.76,20.47,,,
2024-12-24T09:43:23,,1,,,,431,1014.4,1
2024-12-24T09:48:16,,,1823,48.66,20.44,,,
2024-12-24T09:48:18,,,,,,431,1014.52,
2024-12-24T09:53:20,111,,,,,,,
2024-12-24T09:53:22,,,1830,48.94,20.41,,,
2024-12-24T09:53:24,,2,,,,414,1014.52,2
2024-12-24T09:58:16,,,1815,49.22,20.36,,,
2024-12-24T09:58:18,,,,,,428,1014.5,
2024-12-24T10:03:20,,,1854,49.29,20.23,,,
2024-12-24T10:03:22,,1,,,,404,1014.26,1
2024-12-24T10:08:16,,,1854,49.98,20.23,,,
2024-12-24T10:08:18,,,,,,397,1014.2,
2024-12-24T10:13:21,111,,,,,,,
2024-12-24T10:13:23,,,1855,49.79,20.16,,,
2024-12-24T10:13:25,,2,,,,397,1014.06,2
2024-12-24T10:18:16,,,1861,49.75,19.97,,,
2024-12-24T10:18:18,,,,,,370,1014.02,
2024-12-24T10:23:20,,,1894,50.17,19.88,,,
2024-12-24T10:23:22,,1,,,,708,1013.88,1
2024-12-24T10:28:17,,,1982,50.28,19.73,,,
2024-12-24T10:28:19,,,,,,730,1013.82,
2024-12-24T10:33:21,109,,,,,,,
2024-12-24T10:33:24,,,1974,50.3,19.85,,,
2024-12-24T10:33:26,,0,,,,775,1013.76,0
2024-12-24T10:38:17,,,1934,50.61,19.67,,,
2024-12-24T10:38:19,,,,,,739,1013.8,
2024-12-24T10:43:21,,,1970,50.73,19.61,,,
2024-12-24T10:43:23,,1,,,,721,1013.74,1
2024-12-24T10:48:18,,,2023,51.08,19.73,,,
2024-12-24T10:48:20,,,,,,752,1013.78,
2024-12-24T10:53:22,109,,,,,,,
2024-12-24T10:53:24,,,2014,50.86,19.41,,,
2024-12-24T10:53:26,,2,,,,743,1013.6,2
2024-12-24T10:58:17,,,1922,48.89,19.35,,,
2024-12-24T10:58:19,,,,,,452,1013.58,
2024-12-24T11:03:21,,,1662,44.96,19.23,,,
2024-12-24T11:03:24,,2,,,,253,1013.62,2
